latitude;longitude;Altitude;caida;Temperature_1;Temperature_2;Barometric_Pressure;pitch;rueda;yaw;Accelerometer_X;Accelerometer_Y;Accelerometer_Z
38.540691;-121.746727;31.5;1;32.342045;32.030708;1010.042519;1.978;2.6772;-10.1292;0.039;-0.7878;0.6162
38.540691;-121.746727;31.200001;1;32.347932;32.030708;1010.062466;1.9688;2.668;-10.1016;0.0468;-0.7761;0.585
38.540691;-121.746727;31.299999;1;32.365592;32.030708;1010.095726;1.9688;2.6404;-10.1292;0.0624;-0.7956;0.6123
38.540688;-121.746727;31.700001;1;32.371479;32.040779;1010.100483;1.9872;2.6312;-10.0924;0.0546;-0.78;0.6123
38.540688;-121.746727;31.5;1;32.371479;32.040779;1010.047328;1.9872;2.668;-10.0924;0.0546;-0.8034;0.6123
38.540688;-121.746727;31.6;1;32.377365;32.060921;1010.04449;1.978;2.6864;-10.1476;0.0507;-0.7878;0.6045
38.540688;-121.746727;31.4;1;32.383251;32.070992;1010.053043;1.932;2.6956;-10.0556;0.0507;-0.7722;0.5811
38.540684;-121.746735;32;1;32.395023;32.070992;1010.081536;1.9596;2.6404;-10.0648;0.0507;-0.7917;0.5889
38.540684;-121.746735;31.700001;1;32.400909;32.070992;1010.055913;1.9964;2.6864;-10.0648;0.0468;-0.7878;0.6084
38.540684;-121.746727;31.6;1;32.406794;32.081059;1009.997046;1.9688;2.6496;-10.1108;0.0585;-0.7995;0.6123
38.540684;-121.746727;31.5;1;32.418564;32.081059;1010.058776;1.9504;2.6956;-10.1384;0.039;-0.7761;0.6084
38.540684;-121.746727;31;1;32.430334;32.081059;1010.060681;1.932;2.7416;-10.1292;0.0624;-0.8073;0.6045
38.540684;-121.746727;31;1;32.430334;32.1012;1010.060681;1.9504;2.668;-10.12;0.0468;-0.7878;0.624
38.540684;-121.746727;30.9;1;32.442103;32.1012;1010.054037;1.9964;2.6496;-10.1384;0.0429;-0.7878;0.5928
38.54068;-121.746727;30.799999;1;32.442103;32.1012;1010.058785;1.9504;2.668;-10.0924;0.0507;-0.7839;0.6123
38.54068;-121.746719;30.700001;1;32.453872;32.1012;1010.102455;1.9228;2.6588;-10.1016;0.0468;-0.7995;0.6045
38.540676;-121.746719;31;1;32.453872;32.111271;1010.054988;2.0148;2.7416;-10.1384;0.0507;-0.7761;0.6006
38.540676;-121.746719;31.5;1;32.459756;32.111271;1010.080618;1.9688;2.622;-10.0556;0.039;-0.7917;0.6045
38.540676;-121.746719;31.6;1;32.453872;32.131409;1010.037898;1.978;2.6588;-10.1568;0.0624;-0.7917;0.6201
38.540676;-121.746719;31.6;1;32.465639;32.131409;1010.073971;1.9596;2.6588;-10.2304;0.0312;-0.7722;0.5889
38.540676;-121.746719;31.6;1;32.477407;32.141479;1010.049279;2.024;2.6772;-10.074;0.0624;-0.7722;0.624
38.540676;-121.746719;31.6;1;32.489173;32.141479;1010.092942;1.9412;2.6588;-10.0832;0.0507;-0.7995;0.6123
38.540676;-121.746719;31.700001;1;32.500939;32.15155;1010.07204;1.978;2.668;-10.1476;0.0429;-0.7956;0.585
38.540672;-121.746719;31.799999;1;32.495056;32.15155;1010.074896;1.9504;2.6956;-10.1016;0.0507;-0.7956;0.6084
38.540672;-121.746719;31.9;1;32.512704;32.171692;1010.111902;1.9688;2.6588;-10.1384;0.0468;-0.8034;0.624
38.540672;-121.746719;32;1;32.512704;32.15155;1010.104306;1.9872;2.6772;-10.0832;0.0585;-0.7878;0.6123
38.540672;-121.746719;32.400002;1;32.512704;32.171692;1010.070124;2.024;2.6496;-10.12;0.0585;-0.7917;0.6279
38.540672;-121.746719;32.700001;1;32.524469;32.171692;1010.136569;1.9596;2.6404;-10.0924;0.0507;-0.7995;0.6123
38.540668;-121.746719;33.200001;1;32.536233;32.181759;1010.115657;1.9964;2.7508;-10.1568;0.0585;-0.7878;0.6201
38.540668;-121.746719;33.5;1;32.536233;32.2019;1010.050152;2.0056;2.668;-10.0832;0.0429;-0.8112;0.5928
38.540668;-121.746719;33.700001;1;32.542114;32.2019;1010.112796;1.9596;2.6772;-10.1292;0.0702;-0.78;0.6279
38.540668;-121.746719;34;1;32.547996;32.211971;1010.098539;1.9872;2.6588;-10.0832;0.0507;-0.7995;0.6123
38.540668;-121.746712;34;1;32.547996;32.211971;1010.060556;1.9412;2.7508;-10.0832;0.0585;-0.7722;0.5811
38.540668;-121.746712;34.299999;1;32.565639;32.222038;1010.077618;1.9964;2.6128;-10.0832;0.0546;-0.7956;0.6123
38.540668;-121.746712;34.799999;1;32.565639;32.222038;1010.070954;1.9596;2.6588;-10.028;0.0546;-0.7761;0.6084
38.540672;-121.746712;35.900002;1;32.559758;32.24218;1010.077618;1.9872;2.6864;-10.0464;0.0507;-0.78;0.6123
38.540672;-121.746712;36.5;1;32.559758;32.252251;1010.076684;1.9872;2.622;-10.12;0.0468;-0.7917;0.6123
38.540672;-121.746712;37;1;32.565639;32.24218;1010.021575;1.9504;2.6588;-10.0372;0.0468;-0.8034;0.6006
38.540672;-121.746704;37.299999;1;32.577401;32.24218;1010.069019;1.9412;2.6864;-10.1108;0.0507;-0.7644;0.6201
38.540676;-121.746704;37.200001;1;32.583282;32.24218;1010.127858;1.9872;2.7416;-10.0832;0.0585;-0.7683;0.6162
38.540676;-121.746696;37.799999;1;32.589162;32.262321;1010.078476;1.9228;2.6956;-10.0924;0.0468;-0.7839;0.6045
38.540676;-121.746696;38.200001;1;32.595042;32.252251;1010.083204;1.9412;2.7048;-10.1568;0.0468;-0.7683;0.5889
38.54068;-121.746696;38.700001;1;32.612682;32.262321;1010.041419;1.9872;2.7232;-10.1108;0.0585;-0.7995;0.6123
38.54068;-121.746689;39;1;32.600922;32.262321;1010.057541;1.9596;2.6404;-10.12;0.0351;-0.7722;0.6006
38.540684;-121.746681;40;1;32.600922;32.282459;1010.042347;1.9964;2.6864;-10.12;0.0429;-0.7995;0.624
38.540684;-121.746681;40.400002;1;32.618562;32.282459;1010.105905;1.9504;2.714;-10.074;0.0663;-0.7761;0.6006
38.540688;-121.746681;40.799999;1;32.618562;32.282459;1010.102107;1.9688;2.6496;-10.1108;0.0546;-0.7917;0.6084
38.540688;-121.746681;41.400002;1;32.618562;32.282459;1010.083113;1.9596;2.6312;-10.0464;0.0663;-0.7995;0.624
38.540688;-121.746674;41.799999;1;32.636199;32.282459;1010.050771;1.9872;2.6772;-10.1476;0.0624;-0.7878;0.6084
38.540688;-121.746674;42.400002;1;32.636199;32.282459;1010.074488;1.9504;2.6496;-10.074;0.039;-0.7839;0.585
38.540691;-121.746666;42.900002;1;32.63032;32.282459;1010.024179;2.0056;2.6864;-10.0556;0.0702;-0.7566;0.585
38.540695;-121.746666;43.299999;1;32.653836;32.262321;1010.052616;1.9964;2.668;-10.1016;0.0507;-0.7917;0.6162
38.540695;-121.746666;42.900002;1;32.642078;32.282459;1010.08485;1.9964;2.622;-10.1752;0.0468;-0.7917;0.6201
38.540695;-121.746666;43.099998;1;32.659714;32.282459;1010.045018;1.9688;2.622;-10.1384;0.0507;-0.7917;0.6006
38.540695;-121.746658;43.400002;1;32.653836;32.29253;1010.020266;1.9412;2.7048;-10.0464;0.0468;-0.7683;0.5928
38.540691;-121.746658;43.599998;1;32.659714;32.29253;1010.051578;2.024;2.6496;-10.0464;0.0546;-0.8034;0.6162
38.540691;-121.746658;43.5;1;32.683226;32.29253;1010.065729;1.978;2.6956;-10.1016;0.039;-0.8229;0.5967
38.540691;-121.746658;43.5;1;32.677349;32.312672;1010.031536;1.932;2.6864;-10.0648;0.0351;-0.7761;0.6045
38.540691;-121.746658;43.599998;1;32.689104;32.312672;1010.07136;1.9412;2.6404;-10.0648;0.0507;-0.7839;0.6045
38.540691;-121.746658;43.5;1;32.689104;32.322739;1010.005856;1.9964;2.6956;-10.0832;0.0468;-0.7878;0.6123
38.540691;-121.746651;43.400002;1;32.689104;32.322739;1010.021969;1.9964;2.6864;-10.1016;0.0507;-0.7917;0.6357
38.540688;-121.746658;43.200001;1;32.694982;32.332809;1010.064676;1.9596;2.6588;-10.1016;0.0312;-0.8151;0.5928
38.540688;-121.746658;42.799999;1;32.694982;32.322739;1010.026682;1.9596;2.6864;-10.0464;0.0351;-0.7722;0.5772
38.540688;-121.746658;42.900002;1;32.706736;32.332809;1010.058904;1.9688;2.7508;-10.1476;0.0312;-0.7995;0.585
38.540688;-121.746651;43.099998;1;32.706736;32.332809;1010.070302;1.9504;2.668;-10.1568;0.0624;-0.7917;0.5967
38.540684;-121.746658;42.099998;1;32.724367;32.352951;1010.073037;1.978;2.6772;-10.1108;0.0585;-0.7839;0.624
38.54068;-121.746658;41.299999;1;32.724367;32.352951;1010.04264;1.9872;2.6588;-10.0464;0.0468;-0.7995;0.5967
38.540676;-121.746658;40.700001;1;32.724367;32.352951;1010.069237;2.0056;2.6588;-10.074;0.0624;-0.7839;0.624
38.540676;-121.746658;40.5;1;32.73612;32.352951;1010.059656;1.9596;2.6404;-10.1292;0.0624;-0.7761;0.6123
38.540672;-121.746658;39.400002;1;32.73612;32.363022;1010.021659;1.9596;2.6496;-10.0924;0.0585;-0.7995;0.6045
38.540672;-121.746658;38.5;1;32.73612;32.363022;1010.029259;1.9688;2.6864;-10.1292;0.0468;-0.7761;0.6162
38.540668;-121.746666;38.200001;1;32.747872;32.38316;1010.083363;1.9964;2.714;-10.0832;0.0429;-0.7878;0.624
38.540668;-121.746666;37.900002;1;32.759623;32.38316;1010.093683;1.9228;2.7048;-10.1384;0.0585;-0.7917;0.6162
38.540665;-121.746666;37.599998;1;32.765499;32.38316;1010.086988;1.9872;2.668;-10.0648;0.039;-0.7605;0.5655
38.540661;-121.746674;35.700001;1;32.771374;32.38316;1010.096396;1.9596;2.6404;-10.0832;0.0624;-0.8034;0.6084
38.540661;-121.746674;35.599998;1;32.771374;32.39323;1010.065092;1.9688;2.6588;-10.0832;0.039;-0.7917;0.5772
38.540657;-121.746674;35.099998;1;32.783125;32.39323;1010.097298;1.9688;2.7324;-10.0648;0.0507;-0.7995;0.6162
38.540657;-121.746674;34.700001;1;32.783125;32.39323;1010.106701;1.9504;2.6404;-10.1108;0.0429;-0.7878;0.6123
38.540657;-121.746674;34.5;1;32.789;32.403301;1010.067799;1.9872;2.6496;-10.1016;0.0585;-0.7956;0.6318
38.540657;-121.746674;34.299999;1;32.806623;32.403301;1010.059097;1.9044;2.6772;-10.0648;0.0624;-0.7722;0.5889
38.540653;-121.746674;33.799999;1;32.800749;32.423439;1010.059097;1.9964;2.6772;-10.0832;0.0429;-0.78;0.6162
38.540653;-121.746674;33.099998;1;32.812498;32.423439;1010.086598;1.9688;2.6128;-10.0556;0.0702;-0.7878;0.5928
38.540653;-121.746674;33.200001;1;32.812498;32.43351;1010.037193;1.9688;2.714;-10.166;0.039;-0.7644;0.5889
38.540653;-121.746674;33.099998;1;32.818372;32.43351;1010.014391;1.9964;2.668;-10.1292;0.0468;-0.78;0.6084
38.540653;-121.746681;33.099998;1;32.818372;32.453651;1010.007687;1.978;2.6588;-10.0832;0.0858;-0.7644;0.6279
38.540653;-121.746681;33.200001;1;32.835993;32.453651;1010.044577;1.9044;2.6404;-10.0372;0.0585;-0.7839;0.6162
38.540653;-121.746674;33.099998;1;32.841867;32.453651;1010.06738;1.9504;2.6128;-10.0832;0.0429;-0.7878;0.6201
38.540653;-121.746674;32.799999;1;32.835993;32.453651;1010.014173;1.932;2.6588;-10.1292;0.039;-0.7839;0.5967
38.540653;-121.746674;32.900002;1;32.835993;32.463718;1010.025574;1.9596;2.6496;-10.0924;0.0468;-0.7956;0.5772
38.540653;-121.746674;33.200001;1;32.841867;32.473789;1010.081462;1.9596;2.6864;-10.1476;0.0663;-0.7566;0.6162
38.540653;-121.746674;33.200001;1;32.865359;32.473789;1010.083244;1.9412;2.6864;-10.12;0.0351;-0.7644;0.6123
38.540653;-121.746674;33.400002;1;32.865359;32.473789;1010.094647;1.9504;2.6864;-10.0464;0.039;-0.7917;0.6201
38.540653;-121.746674;33.599998;1;32.865359;32.473789;1010.049037;1.978;2.6772;-10.0372;0.0858;-0.7644;0.6396
38.540653;-121.746674;33.5;1;32.865359;32.473789;1010.071842;1.9688;2.7048;-10.0556;0.0624;-0.7644;0.5889
38.540653;-121.746674;32.900002;1;32.877104;32.493931;1010.073621;1.9872;2.6864;-10.0924;0.0429;-0.8034;0.6279
38.540653;-121.746674;32.900002;1;32.888849;32.493931;1010.066908;1.9688;2.6772;-10.1016;0.0429;-0.78;0.6084
38.540653;-121.746674;32.700001;1;32.888849;32.504002;1010.075397;1.9412;2.6864;-10.1108;0.0507;-0.7839;0.6045
38.540653;-121.746674;33;1;32.900592;32.504002;1010.092374;1.9596;2.6772;-10.1384;0.0585;-0.7878;0.5928
38.540653;-121.746674;33.299999;1;32.900592;32.504002;1010.09706;1.9872;2.6588;-10.12;0.0468;-0.7956;0.5889
38.540653;-121.746674;33.5;1;32.900592;32.504002;1010.050562;2.0056;2.6496;-10.1016;0.0585;-0.7917;0.6279
38.540657;-121.746674;33.700001;1;32.906464;32.524139;1010.032442;1.9596;2.6404;-10.0648;0.0429;-0.78;0.6201
38.540661;-121.746674;37.599998;1;32.918207;32.524139;1010.068419;1.9504;2.6772;-10.0556;0.0507;-0.7956;0.6045
38.540661;-121.746674;37.900002;1;32.924078;32.53421;1010.099711;1.9412;2.7048;-10.1384;0.0546;-0.78;0.6357
38.540665;-121.746674;38;1;32.929949;32.53421;1010.070183;1.978;2.6864;-10.0924;0.0507;-0.7995;0.6123
38.540665;-121.746674;38.099998;1;32.93582;32.53421;1010.031289;1.9688;2.6404;-10.0648;0.0507;-0.7995;0.5928
38.540665;-121.746674;38;1;32.941691;32.53421;1010.090951;1.9688;2.6956;-10.074;0.078;-0.7605;0.6201
38.540665;-121.746674;37.400002;1;32.93582;32.544281;1010.063461;1.932;2.714;-10.1384;0.0507;-0.7917;0.6045
38.540665;-121.746674;37.400002;1;32.947562;32.564419;1010.088029;2.024;2.6956;-10.074;0.0702;-0.7839;0.6006
38.540665;-121.746674;37.200001;1;32.947562;32.544281;1010.050015;1.9964;2.6036;-10.074;0.0585;-0.7917;0.6162
38.540665;-121.746674;36.799999;1;32.947562;32.564419;1010.027206;1.9412;2.6956;-10.0924;0.0468;-0.78;0.6162
38.540665;-121.746674;36.5;1;32.953432;32.564419;1010.04329;1.9504;2.6772;-10.0832;0.0546;-0.7722;0.6201
38.540665;-121.746674;36.299999;1;32.959302;32.57449;1010.067853;1.9412;2.7048;-10.1292;0.0468;-0.8034;0.6123
38.540665;-121.746674;35.799999;1;32.982782;32.594631;1010.070478;1.932;2.668;-10.1108;0.078;-0.8034;0.6045
38.540661;-121.746681;35.5;1;32.971042;32.594631;1010.061126;1.9964;2.6956;-10.12;0.0624;-0.78;0.5928
38.540661;-121.746681;35.200001;1;32.982782;32.594631;1010.050596;1.9504;2.6496;-10.0556;0.0702;-0.78;0.5733
38.540661;-121.746681;34.799999;1;33.00039;32.594631;1010.073096;1.978;2.6772;-10.1016;0.0585;-0.7917;0.6123
38.540661;-121.746681;34.400002;1;32.99452;32.594631;1010.068423;1.9964;2.6772;-10.074;0.0507;-0.7839;0.5928
38.540661;-121.746681;34;1;32.982782;32.604698;1010.05147;1.9228;2.668;-10.0648;0.0663;-0.7956;0.6435
38.540661;-121.746681;33.5;1;33.006259;32.594631;1010.049414;1.932;2.6496;-10.1016;0.0702;-0.8112;0.6318
38.540661;-121.746681;33.200001;1;33.006259;32.594631;1010.111986;1.9596;2.7048;-10.074;0.0507;-0.78;0.6045
38.540661;-121.746681;32.799999;1;33.006259;32.604698;1010.130996;1.9412;2.6404;-10.0004;0.0585;-0.7917;0.624
38.540657;-121.746681;31.799999;1;33.017996;32.604698;1010.071905;1.9872;2.6496;-10.074;0.0507;-0.78;0.6045
38.540657;-121.746681;30.700001;1;33.023865;32.604698;1010.106992;1.9872;2.668;-10.0832;0.0234;-0.7995;0.585
38.540653;-121.746681;29.700001;1;33.023865;32.604698;1010.065169;1.9504;2.7232;-10.1108;0.0663;-0.7722;0.6162
38.540653;-121.746689;29.1;1;33.035601;32.614769;1010.072774;1.9504;2.668;-10.0832;0.0585;-0.7956;0.585
38.540653;-121.746689;28.4;1;33.029733;32.614769;1010.096454;1.978;2.6864;-10.1292;0.0351;-0.7917;0.5889
38.540653;-121.746689;28;1;33.053205;32.634911;1010.122731;1.978;2.6864;-10.1292;0.0546;-0.7839;0.6006
38.540653;-121.746689;27.6;1;33.053205;32.634911;1010.090583;1.932;2.668;-10.1108;0.0624;-0.7722;0.6279
38.540653;-121.746689;26.700001;1;33.053205;32.614769;1010.13794;2.0056;2.6404;-10.12;0.0624;-0.7878;0.6084
38.540653;-121.746689;26.200001;1;33.041469;32.614769;1010.082979;1.9688;2.6496;-10.0648;0.0351;-0.7917;0.6123
38.540649;-121.746689;26.1;1;33.041469;32.614769;1010.071572;1.9504;2.6772;-10.1384;0.0468;-0.7956;0.6006
38.540649;-121.746696;26;1;33.047337;32.614769;1010.053426;1.9688;2.668;-10.074;0.039;-0.8112;0.5967
38.540649;-121.746696;25.6;1;33.041469;32.634911;1010.084709;1.9044;2.7048;-10.0648;0.0546;-0.7995;0.585
38.540649;-121.746696;25.4;1;33.053205;32.614769;1010.02007;1.9136;2.668;-10.1016;0.0312;-0.7995;0.6045
38.540646;-121.746696;24.9;1;33.059072;32.634911;1010.100782;1.9504;2.668;-10.0924;0.0468;-0.7644;0.5772
38.540642;-121.746704;23.299999;1;33.053205;32.634911;1010.02007;1.9504;2.7048;-10.028;0.0663;-0.8034;0.5928
38.540642;-121.746712;23.299999;1;33.06494;32.634911;1010.059819;1.9504;2.6588;-10.0464;0.0429;-0.7917;0.6201
38.540642;-121.746712;22.9;1;33.070807;32.644981;1010.083495;1.9504;2.7048;-10.1476;0.0468;-0.7761;0.6084
38.540638;-121.746712;22.1;1;33.088408;32.644981;1010.112695;1.9412;2.622;-10.0832;0.0468;-0.7683;0.6084
38.540638;-121.746712;21.200001;1;33.088408;32.644981;1010.038727;1.978;2.7048;-10.1568;0.0546;-0.7917;0.6084
38.540638;-121.746712;20.9;1;33.094274;32.644981;1010.083133;1.9964;2.6772;-10.0004;0.0546;-0.8112;0.6162
38.540638;-121.746719;21.1;1;33.088408;32.644981;1010.063262;1.9412;2.6128;-10.0832;0.0507;-0.8151;0.6123
38.540638;-121.746719;21.799999;1;33.088408;32.655048;1010.044249;1.9688;2.7416;-10.1292;0.0507;-0.7956;0.6006
38.540638;-121.746719;21.5;1;33.088408;32.655048;1010.061175;1.9228;2.6404;-10.0004;0.0507;-0.7683;0.5889
38.540638;-121.746719;21.5;1;33.094274;32.67519;1010.018489;1.932;2.6864;-10.0832;0.0624;-0.7995;0.624
38.540638;-121.746719;21.9;1;33.100141;32.67519;1010.03836;1.9964;2.6588;-10.1108;0.0507;-0.7761;0.5967
38.540638;-121.746727;22.5;1;33.111873;32.67519;1010.039216;2.0148;2.6864;-10.028;0.0546;-0.7839;0.5889
38.540638;-121.746727;22.799999;1;33.111873;32.685261;1010.095021;1.9504;2.6496;-10.1292;0.0585;-0.7761;0.5811
38.540638;-121.746727;23.200001;1;33.123605;32.685261;1010.078099;1.932;2.6864;-10.0556;0.0507;-0.7917;0.6084
38.540638;-121.746727;23.4;1;33.141201;32.685261;1010.116595;2.024;2.6864;-10.1108;0.0468;-0.7995;0.6045
38.540638;-121.746727;23.700001;1;33.129471;32.705399;1010.092072;1.932;2.6772;-10.1016;0.0702;-0.7566;0.6162
38.540638;-121.746735;24;1;33.135336;32.705399;1010.046438;1.9688;2.6864;-10.0832;0.0429;-0.7917;0.5733
38.540638;-121.746735;23.9;1;33.141201;32.705399;1010.089975;1.9228;2.6864;-10.074;0.0429;-0.7878;0.6045
38.540638;-121.746735;23.9;1;33.147066;32.715469;1010.090826;1.932;2.6496;-10.074;0.0507;-0.7761;0.6084
38.540638;-121.746735;23.9;1;33.147066;32.715469;1010.064205;1.9688;2.7048;-10.0648;0.0468;-0.7761;0.5889
38.540638;-121.746735;23.9;1;33.147066;32.715469;1010.064205;2.0056;2.6864;-10.0556;0.0468;-0.8034;0.6006
38.540638;-121.746735;23.9;1;33.158796;32.72554;1010.069708;1.9596;2.6588;-10.1108;0.0702;-0.7683;0.6396
38.540638;-121.746735;23.9;1;33.17639;32.715469;1010.049843;1.9688;2.6956;-10.0096;0.0468;-0.7956;0.5928
38.540638;-121.746735;23.6;1;33.170526;32.72554;1010.063799;1.9412;2.622;-10.0832;0.0429;-0.8034;0.6201
38.540638;-121.746735;23.5;1;33.158796;32.72554;1010.050693;2.0148;2.6956;-10.0832;0.0585;-0.7995;0.6162
38.540642;-121.746735;22.799999;1;33.182254;32.72554;1010.044783;1.978;2.6496;-10.0464;0.0546;-0.7839;0.5889
38.540642;-121.746735;22.6;1;33.182254;32.745682;1010.076902;1.9688;2.714;-10.0464;0.0312;-0.8112;0.6084
38.540642;-121.746735;22.200001;1;33.17639;32.745682;1010.007597;1.9136;2.6496;-10.1016;0.0546;-0.7956;0.5889
38.540642;-121.746735;21.9;1;33.182254;32.755749;1010.101413;1.9412;2.668;-10.0648;0.0468;-0.78;0.5928
38.540642;-121.746735;21.700001;1;33.193982;32.745682;1010.067183;1.9596;2.6404;-10.0372;0.0624;-0.7917;0.6279
38.540642;-121.746735;21.4;1;33.193982;32.755749;1010.044362;2.0148;2.6404;-10.1016;0.0585;-0.7839;0.624
38.540642;-121.746735;21;1;33.205709;32.755749;1010.072673;1.9688;2.6772;-10.0648;0.0546;-0.7878;0.6045
38.540638;-121.746742;20.5;1;33.199846;32.755749;1010.064223;1.9412;2.622;-10.0648;0.0663;-0.78;0.6006
38.540638;-121.746742;20;1;33.205709;32.755749;1010.072673;1.978;2.6312;-10.0832;0.0624;-0.8112;0.5967
38.540638;-121.746742;19.5;1;33.205709;32.77589;1010.112393;1.9504;2.6404;-10.0464;0.0507;-0.7839;0.5928
38.540638;-121.746742;19.200001;1;33.211573;32.77589;1010.046891;1.9688;2.7048;-10.0924;0.039;-0.7995;0.6045
38.540638;-121.746742;18.799999;1;33.235025;32.77589;1010.122521;1.9412;2.6496;-10.0096;0.0507;-0.8151;0.5967
38.540638;-121.746742;18.700001;1;33.217436;32.77589;1010.117878;1.9688;2.6496;-10.028;0.0468;-0.8073;0.6084
38.540642;-121.746742;18.4;1;33.229162;32.755749;1010.041805;1.932;2.7048;-10.0648;0.0624;-0.7761;0.6084
38.540642;-121.746742;18.700001;1;33.229162;32.77589;1010.034197;1.9228;2.668;-10.12;0.0624;-0.7995;0.6162
38.540642;-121.74675;18.6;1;33.235025;32.77589;1010.076877;1.978;2.6956;-10.1568;0.039;-0.78;0.5967
38.540642;-121.74675;18.6;1;33.235025;32.785961;1010.054054;1.932;2.714;-10.0464;0.0663;-0.7878;0.6162
38.540642;-121.74675;18.6;1;33.240888;32.785961;1010.066304;1.978;2.6772;-10.1568;0.0585;-0.7761;0.5928
38.540642;-121.74675;18.9;1;33.252612;32.796028;1010.102212;1.9504;2.6956;-10.1016;0.0507;-0.7917;0.6123
38.540642;-121.74675;19.1;1;33.24675;32.796028;1010.059534;1.9504;2.6496;-10.1384;0.0663;-0.78;0.6162
38.540642;-121.74675;19.299999;1;33.252612;32.796028;1010.037547;1.9504;2.7232;-10.1752;0.0546;-0.7917;0.5889
38.540642;-121.746758;19.5;1;33.264337;32.796028;1010.065844;1.9504;2.6588;-10.1292;0.0585;-0.78;0.6201
38.540642;-121.746758;19.700001;1;33.264337;32.796028;1010.092472;1.9504;2.6404;-10.074;0.0546;-0.7878;0.6162
38.540646;-121.746758;19.6;1;33.27606;32.81617;1010.09414;1.978;2.6772;-10.0648;0.0468;-0.7956;0.6084
38.540646;-121.74675;19.4;1;33.270198;32.796028;1010.059071;1.9412;2.714;-10.1108;0.0468;-0.7683;0.5655
38.540646;-121.74675;19.299999;1;33.27606;32.81617;1010.067512;1.9964;2.668;-10.0832;0.0312;-0.7722;0.6396
38.540646;-121.74675;19.4;1;33.287783;32.81617;1010.107217;1.9688;2.7048;-10.12;0.0663;-0.7566;0.6084
38.540646;-121.74675;19.200001;1;33.287783;32.81617;1010.111021;1.9688;2.6772;-10.074;0.0624;-0.7761;0.6318
38.540646;-121.74675;18.799999;1;33.287783;32.826241;1010.015918;1.9412;2.6864;-10.0464;0.0312;-0.8034;0.5772
38.540649;-121.74675;18.299999;1;33.299505;32.826241;1010.037912;1.9872;2.668;-10.0464;0.0507;-0.7566;0.585
38.540649;-121.74675;18.5;1;33.293644;32.826241;1010.028161;1.9872;2.6772;-10.074;0.0468;-0.7917;0.6201
38.540649;-121.74675;18.4;1;33.299505;32.826241;1010.048012;1.9872;2.6864;-10.0556;0.0624;-0.8112;0.624
38.540649;-121.74675;18.6;1;33.305366;32.846378;1010.064058;1.9504;2.6864;-10.1292;0.0312;-0.8073;0.6201
38.540649;-121.746758;18.9;1;33.311227;32.846378;1010.057277;2.0148;2.668;-10.0372;0.0585;-0.8034;0.5967
38.540646;-121.746758;19;1;33.311227;32.846378;1010.026843;1.9504;2.6772;-10.0464;0.0507;-0.8073;0.6045
38.540646;-121.746758;19;1;33.322948;32.856449;1010.055127;1.9596;2.7416;-10.1108;0.0468;-0.7761;0.6084
